order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
711893,171760,prior,15,0,10,7.0
3126825,4284,prior,27,6,4,7.0
2782148,6193,prior,36,5,22,6.0
891401,157585,prior,19,0,12,15.0
1733680,14560,prior,4,1,15,30.0
1607405,62377,prior,2,0,14,11.0
1427619,135705,prior,6,0,10,28.0
1146218,92450,prior,13,3,13,6.0
3043044,193701,prior,2,3,14,7.0
981400,173470,prior,28,3,9,13.0
1572668,84073,prior,13,2,21,16.0
2964058,130644,prior,17,1,16,30.0
2317558,26565,prior,6,4,16,23.0
2761263,64368,prior,54,2,12,2.0
3127879,121154,prior,4,6,13,13.0
2279288,40597,prior,1,6,9,
3231260,200524,prior,23,2,12,3.0
2862608,103636,prior,8,2,20,30.0
3198699,189895,prior,7,0,16,3.0
637810,24631,prior,35,0,14,6.0
226746,41230,prior,6,5,18,30.0
412203,147723,prior,42,1,9,7.0
1353072,32084,prior,60,0,10,4.0
1985783,101349,prior,4,1,10,20.0
946474,89931,prior,2,3,17,6.0
1654870,85889,prior,25,3,17,4.0
3321940,196442,prior,3,4,15,13.0
2315940,118297,prior,9,0,15,2.0
2493535,87376,prior,16,4,8,12.0
1545428,189541,prior,18,4,8,15.0
1722697,49268,prior,1,1,22,
1017110,53907,test,18,4,12,21.0
2043283,198942,prior,5,3,12,11.0
815554,168688,prior,27,2,9,9.0
2091789,15175,prior,28,1,8,7.0
3357144,176552,prior,9,4,20,25.0
3128901,152842,prior,11,2,11,30.0
2330563,204870,prior,47,2,12,5.0
1584609,185180,prior,15,6,9,2.0
2527358,5171,test,18,4,16,11.0
3297329,29278,prior,10,4,11,3.0
1052266,148603,prior,16,3,18,30.0
2881533,8921,prior,7,5,6,24.0
641993,97794,prior,3,5,15,4.0
1517551,51760,prior,19,6,14,1.0
1264543,140440,prior,79,1,8,6.0
1514249,192849,prior,12,4,10,9.0
3391543,92699,prior,29,6,12,3.0
1013938,52118,prior,16,2,14,9.0
248883,139177,prior,2,5,16,21.0
2035544,179752,prior,64,2,8,1.0
2282338,190180,prior,6,6,10,7.0
60916,145166,prior,2,3,18,30.0
626562,184959,prior,1,2,13,
1074174,118277,prior,6,0,6,30.0
2819238,125948,prior,3,0,16,7.0
1075041,95296,prior,7,0,20,3.0
1934325,17964,prior,46,3,13,2.0
2006223,49181,prior,19,4,12,5.0
2698728,174799,prior,21,0,13,5.0
2077812,206017,train,10,1,11,6.0
695160,164056,prior,32,6,19,7.0
3095830,165726,prior,1,0,16,
832797,17738,prior,82,4,11,3.0
451894,63370,prior,5,4,14,5.0
538812,185191,prior,21,5,7,6.0
2656523,185038,prior,4,6,10,7.0
2720400,145777,prior,7,4,13,30.0
779250,85484,prior,1,0,15,
1165379,78819,prior,64,6,13,6.0
469879,162234,prior,4,4,20,7.0
2404972,180372,train,50,5,10,4.0
1630115,95701,prior,7,4,11,12.0
2955046,124160,prior,18,3,7,3.0
1044729,163933,prior,19,5,16,2.0
1046838,48449,prior,1,3,9,
855819,133567,prior,33,4,15,3.0
838997,123910,prior,22,5,13,7.0
1047256,64189,prior,5,5,10,23.0
1039971,54191,prior,7,5,15,6.0
1651706,200542,prior,3,2,8,6.0
3302952,159895,prior,2,1,0,25.0
3343804,164699,prior,71,4,8,1.0
5331,92519,prior,5,4,14,16.0
3412766,56330,prior,2,6,8,10.0
2119568,38332,prior,84,6,15,1.0
2775103,162810,prior,4,4,20,6.0
2827105,8054,prior,47,1,17,8.0
3302510,40744,prior,46,2,17,2.0
2732668,80391,prior,24,0,19,6.0
1156162,38017,prior,54,2,10,3.0
75075,86809,prior,41,3,23,3.0
1119524,203419,prior,17,0,14,6.0
561820,32052,prior,3,1,10,11.0
3316325,193823,prior,13,2,8,5.0
267474,74489,prior,6,6,9,15.0
42561,169784,prior,2,1,19,30.0
274036,115607,prior,18,6,18,18.0
1777404,185486,prior,5,6,13,15.0
851335,140950,prior,26,2,17,4.0
1281213,62001,test,15,3,13,30.0
1151368,14473,prior,2,1,14,9.0
2044472,176386,prior,6,2,13,3.0
721530,159399,prior,4,2,14,6.0
2757392,53175,prior,1,0,14,
431931,122432,prior,11,0,13,30.0
913273,102692,prior,7,0,12,30.0
987233,143459,prior,13,2,13,26.0
2969724,183976,prior,20,5,13,8.0
981718,86257,prior,2,0,10,10.0
1983929,175950,prior,51,6,14,1.0
51602,93647,prior,24,1,6,7.0
1886817,173176,prior,4,5,11,3.0
1241815,180754,train,5,6,11,5.0
2776783,31395,prior,2,2,9,30.0
169931,135609,prior,32,0,13,7.0
849325,71174,prior,10,5,10,14.0
1428606,32638,prior,3,1,20,13.0
1626604,39948,train,26,2,17,23.0
2029971,83789,prior,4,3,13,7.0
621973,71973,prior,6,1,11,4.0
2825272,73527,prior,36,0,19,6.0
3347081,17904,prior,3,0,13,8.0
408405,155059,prior,10,4,7,30.0
3045826,38179,prior,3,4,11,9.0
297061,189649,prior,2,5,11,30.0
2161847,62713,prior,31,2,18,7.0
272413,67458,prior,2,0,7,2.0
39632,108805,prior,3,5,12,28.0
2176194,165294,prior,32,6,8,3.0
2798887,190008,prior,11,1,12,3.0
784352,33626,prior,5,3,19,3.0
2576798,81200,prior,12,3,12,17.0
731039,64610,prior,2,6,13,28.0
61472,114308,prior,16,6,15,6.0
2304258,67716,prior,19,4,10,9.0
1825013,110727,prior,38,1,6,2.0
555791,165169,prior,3,6,14,7.0
1346331,127907,prior,14,2,10,8.0
2139142,102330,prior,5,4,7,13.0
960787,121677,prior,22,6,11,5.0
3125951,67053,train,35,5,20,30.0
1954989,20075,prior,4,3,12,12.0
368433,86424,prior,16,3,18,9.0
3379663,127172,prior,21,5,10,30.0
543928,18852,prior,14,5,10,7.0
3342161,181400,prior,29,3,10,2.0
2359514,71684,prior,6,1,1,5.0
2520481,19722,prior,4,4,8,2.0
1392003,104764,prior,53,1,8,6.0
1038535,195228,prior,25,1,18,3.0
1380119,46169,prior,21,2,21,12.0
3233850,177378,prior,11,5,20,4.0
1311202,116571,prior,57,5,19,4.0
2931512,73322,prior,28,3,21,12.0
1845042,85610,train,4,2,21,30.0
2197107,132478,prior,1,4,15,
315307,125484,prior,3,1,16,6.0
1980752,92896,prior,28,6,11,6.0
263352,71603,test,21,6,21,7.0
2267740,13041,prior,11,0,14,6.0
285310,9375,prior,4,0,16,30.0
2634702,154260,prior,1,5,14,
2920168,35829,prior,16,1,17,11.0
1377462,32665,prior,7,1,20,19.0
2746434,25445,prior,4,1,17,19.0
185811,43537,prior,33,4,14,3.0
2446503,9106,prior,68,2,8,11.0
281701,135487,prior,4,3,22,15.0
1837527,42016,prior,48,6,23,6.0
971543,203318,prior,18,2,12,8.0
1528699,149330,prior,3,4,14,7.0
1481855,163371,prior,8,3,16,5.0
2270885,93212,prior,15,2,13,3.0
156421,70235,prior,2,0,10,7.0
1391796,139011,prior,69,1,13,4.0
1777568,72310,prior,9,3,18,9.0
1746779,40255,prior,1,1,14,
2569491,11842,prior,6,3,12,4.0
1900033,124663,prior,13,0,14,7.0
351617,78760,prior,6,0,16,13.0
2778903,147791,prior,24,1,16,1.0
3090109,85576,prior,6,4,19,5.0
1214272,18125,prior,2,2,20,2.0
2031046,78239,prior,1,5,10,
2503022,33736,prior,2,3,8,19.0
3000446,89816,prior,9,6,15,6.0
267412,68790,prior,37,3,12,10.0
1018302,99508,prior,4,0,12,30.0
1030989,161574,prior,3,4,10,21.0
2527645,154645,prior,39,0,12,1.0
3352509,176517,prior,1,2,7,
921664,122392,prior,14,3,19,10.0
2954019,70613,prior,3,0,12,22.0
2627577,95187,prior,4,0,10,7.0
340254,32040,prior,8,3,19,18.0
495014,38694,prior,39,5,12,3.0
2284137,201753,prior,9,0,20,30.0
3349280,147517,prior,6,6,20,6.0
1013314,66464,prior,47,6,18,13.0
407582,150888,prior,45,2,17,7.0
3161832,54,prior,74,4,13,2.0
3273641,89453,prior,2,1,14,20.0
3347613,153610,prior,7,5,16,24.0
1088348,97408,prior,50,1,10,3.0
1332924,69696,train,29,5,19,30.0
2823839,156569,prior,3,4,18,11.0
2204083,91879,prior,17,2,15,0.0
851620,9070,prior,33,0,16,18.0
1572083,145135,prior,12,0,17,30.0
732859,81375,prior,1,4,22,
3056882,10321,prior,1,2,13,
3019358,168375,prior,5,0,8,30.0
105706,197188,prior,18,4,22,10.0
2170780,26034,test,4,6,11,30.0
2583419,22281,prior,11,1,8,7.0
1936748,105920,prior,11,2,20,7.0
2607778,92773,prior,50,2,9,13.0
82536,124170,test,13,6,12,30.0
3178757,40641,prior,40,6,12,3.0
193687,168581,test,4,3,9,16.0
999580,158524,prior,2,1,15,10.0
1186359,202022,prior,3,3,14,19.0
2506979,12177,prior,7,3,17,16.0
966208,93905,prior,34,6,14,5.0
383434,56587,prior,52,1,13,4.0
1665215,58637,prior,1,1,14,
1968169,26686,prior,61,5,17,2.0
2507460,175783,prior,1,0,21,
719100,22465,prior,6,0,13,30.0
895332,77848,prior,17,1,12,12.0
3156347,128347,prior,64,1,14,13.0
251013,192097,prior,1,6,11,
2737736,170176,prior,25,5,16,2.0
1330411,176099,prior,12,0,21,30.0
786952,168752,prior,3,0,11,7.0
3025799,194837,prior,25,6,16,7.0
52441,163572,prior,10,6,13,6.0
1492509,41188,prior,4,1,11,30.0
876586,145348,prior,1,0,22,
75013,21516,train,56,3,20,3.0
1041621,43034,prior,4,2,13,4.0
905357,82785,test,42,0,18,28.0
1511937,20246,prior,2,2,21,23.0
804602,115491,prior,18,4,11,11.0
1264854,120833,prior,17,1,13,3.0
2862227,63510,prior,2,2,12,7.0
859173,91433,prior,1,6,12,
332122,39046,prior,14,4,6,2.0
233269,119406,test,4,3,13,9.0
2567749,7446,prior,8,3,0,17.0
23815,205907,prior,6,3,16,26.0
2229779,116693,prior,16,0,10,8.0
16064,21332,prior,51,4,16,2.0
256245,205857,prior,10,0,16,3.0
1430504,75469,prior,2,4,14,4.0
1179981,146753,train,6,6,10,30.0
2174229,100076,test,15,0,11,23.0
295214,124193,prior,12,4,18,5.0
2201103,200362,prior,9,1,17,21.0
1133312,97362,prior,46,3,14,4.0
1400699,197210,prior,7,4,13,30.0
579235,45967,prior,2,2,8,18.0
595118,185524,prior,60,4,13,1.0
2257545,63880,prior,4,3,13,30.0
1410286,201142,prior,22,2,22,10.0
2848250,23644,prior,29,2,14,3.0
447333,81306,prior,8,5,19,4.0
25025,78726,prior,8,0,11,15.0
2413551,151450,train,12,0,23,27.0
1766349,191521,prior,80,5,10,1.0
560650,50685,prior,8,2,10,11.0
753712,10393,prior,66,4,13,10.0
2689990,59367,prior,18,0,18,1.0
91375,15843,prior,29,5,7,4.0
1362886,164028,prior,8,1,10,9.0
1759524,6742,test,11,0,14,4.0
591654,169630,prior,57,4,9,3.0
1264208,158701,prior,6,2,11,30.0
44981,168827,prior,44,1,12,9.0
499424,20535,prior,29,3,10,28.0
3344766,133921,prior,1,2,21,
430561,100913,prior,30,6,10,3.0
2161652,170835,prior,17,0,7,5.0
2925682,125181,test,6,0,17,30.0
3096448,10046,prior,57,6,19,2.0
1283145,147562,prior,6,2,1,20.0
950534,141253,prior,5,0,11,22.0
1666864,9233,prior,15,1,9,18.0
1615740,32606,prior,10,0,14,30.0
2908130,119717,prior,11,6,14,7.0
2448685,95057,prior,10,0,12,7.0
3059005,17177,prior,16,1,12,12.0
2682465,184858,prior,20,4,12,4.0
1934167,48468,prior,17,2,19,7.0
553590,149649,prior,5,6,6,14.0
3373305,128814,prior,12,0,16,4.0
2980080,148452,prior,2,0,16,3.0
1087680,74300,prior,7,1,13,30.0
527821,6045,prior,50,4,14,0.0
510830,139721,prior,68,4,14,1.0
1077081,104798,train,6,6,10,9.0
68977,4890,prior,6,2,12,29.0
367229,201648,prior,30,4,8,6.0
330556,157203,prior,9,3,14,6.0
1227034,184657,prior,2,6,12,23.0
226674,87277,prior,7,4,9,30.0
374721,22611,prior,10,1,11,30.0
95335,50469,prior,2,1,15,13.0
1232269,8455,prior,12,0,8,11.0
2012966,50143,prior,6,0,18,7.0
2502335,71348,prior,12,5,16,6.0
3090526,171236,prior,19,2,9,3.0
2374463,38353,prior,82,1,14,4.0
3279174,81147,prior,16,6,16,4.0
2050626,38796,prior,5,6,7,15.0
2747219,9935,prior,9,6,20,0.0
2648147,137237,prior,1,1,9,
2930546,22219,prior,2,5,17,3.0
2065185,197806,prior,13,4,8,4.0
1032638,19996,prior,7,4,13,14.0
3218702,175355,prior,7,5,18,3.0
2789463,25236,prior,35,0,9,3.0
2592920,192066,prior,5,6,10,26.0
827935,135945,prior,12,1,14,2.0
758475,26783,prior,6,2,10,8.0
2566235,156647,prior,9,3,12,9.0
84271,3484,prior,33,5,14,5.0
3303283,129895,prior,4,0,9,30.0
2717830,43968,train,29,0,1,29.0
1007429,111378,prior,4,5,16,10.0
384250,119683,train,5,1,9,23.0
2560664,62890,prior,15,1,12,4.0
2600771,66536,prior,3,4,13,3.0
2201037,147496,prior,14,4,22,14.0
850361,63702,prior,38,6,11,8.0
1082233,184049,prior,16,0,14,30.0
384221,170257,prior,1,5,9,
1466285,140762,prior,5,6,17,7.0
2792453,135774,prior,6,1,16,12.0
3411638,188020,prior,86,5,12,1.0
2973755,147240,prior,23,1,15,2.0
2605160,118207,prior,6,2,13,11.0
2014338,173664,prior,3,3,20,13.0
934240,101487,prior,12,1,12,5.0
3414406,51048,prior,1,2,22,
1102861,157908,prior,10,3,22,24.0
2899690,95699,prior,11,3,15,22.0
1039674,75792,prior,4,5,11,30.0
2653966,150473,prior,22,1,15,14.0
977464,15060,prior,93,5,14,7.0
2677599,160429,prior,4,5,9,24.0
399685,114698,prior,15,0,9,7.0
1504514,142908,train,19,2,19,30.0
2902354,45577,prior,12,6,19,8.0
1215442,36875,prior,59,1,8,3.0
3239029,200094,prior,30,2,19,2.0
207094,105700,prior,25,0,23,7.0
279949,11326,prior,12,0,15,16.0
766026,105271,prior,19,1,10,5.0
3216493,66142,prior,1,0,17,
2638009,158095,prior,3,3,9,7.0
431867,138771,prior,5,1,12,6.0
2779068,66011,prior,17,5,20,8.0
568862,117092,prior,8,2,9,4.0
718275,105614,train,10,0,15,2.0
1764501,142087,prior,29,4,17,3.0
957952,125359,prior,3,0,16,7.0
2071236,9303,prior,30,0,12,6.0
1373431,168346,prior,8,1,18,8.0
1675068,172084,test,100,2,10,4.0
2529516,201530,prior,8,0,14,9.0
11216,72196,prior,3,4,23,18.0
27897,47861,prior,1,4,16,
270237,55403,prior,4,0,13,7.0
2667225,143039,prior,16,2,10,1.0
3109825,88420,prior,11,6,15,12.0
2344583,176192,prior,42,0,12,6.0
2512655,20345,prior,1,4,11,
1116520,60248,prior,24,2,12,2.0
2740829,162427,prior,53,1,9,4.0
3352501,48327,prior,3,6,10,21.0
711025,101181,prior,14,3,15,5.0
483464,136568,prior,27,5,9,1.0
1057647,139387,prior,1,4,15,
2338439,160418,prior,6,0,8,30.0
1109848,26121,prior,1,2,10,
165299,194449,prior,22,5,8,24.0
886188,153960,train,15,5,14,26.0
2183795,113592,prior,51,5,14,7.0
622484,7878,prior,10,0,16,15.0
1654776,64983,train,11,5,15,30.0
2305651,27404,prior,9,0,9,22.0
3341502,142775,prior,8,3,12,8.0
287183,159421,prior,23,0,20,11.0
269581,42078,prior,11,0,11,14.0
472041,154365,prior,31,0,16,0.0
1848249,94556,prior,32,0,11,7.0
224355,56093,prior,4,1,19,11.0
321408,165684,prior,68,2,11,0.0
2158277,72281,prior,14,6,18,14.0
650454,8904,prior,5,2,7,30.0
275987,52951,prior,3,0,18,21.0
3274417,33665,prior,26,6,7,16.0
1713937,57506,prior,21,5,14,23.0
3328192,13152,prior,17,6,13,27.0
3170832,156218,prior,1,4,20,
955147,168176,prior,55,4,8,4.0
2256430,104390,prior,2,4,19,24.0
2424604,125706,prior,12,0,10,21.0
1333732,22428,prior,46,0,11,4.0
3407812,179904,prior,11,4,18,7.0
696376,69587,prior,22,0,8,8.0
2353778,79439,prior,34,6,15,9.0
274911,6285,prior,32,0,14,5.0
3336179,62062,prior,1,6,14,
904251,45396,prior,5,0,16,5.0
2940153,195287,test,9,0,1,30.0
288278,121970,prior,15,0,23,30.0
2554883,50734,test,5,0,15,30.0
864621,25096,prior,12,5,18,5.0
3300489,91578,prior,43,0,19,5.0
1012014,90080,train,95,0,11,5.0
19879,142388,prior,7,3,5,15.0
3051937,66778,prior,14,6,11,20.0
3046778,150562,prior,9,1,18,15.0
2851739,51995,prior,19,4,13,3.0
667299,3640,prior,9,6,13,3.0
401638,76106,prior,26,0,9,7.0
2437884,48926,prior,29,1,10,6.0
2107803,28462,prior,1,1,7,
936050,104773,prior,23,0,16,11.0
609971,194044,prior,32,1,18,5.0
444485,163336,prior,8,1,10,5.0
1894002,28928,prior,26,0,13,18.0
395033,92707,prior,32,0,15,4.0
24847,173004,prior,43,2,8,5.0
457223,88890,prior,40,3,18,3.0
1884219,38477,train,7,5,10,30.0
2192612,82112,prior,6,1,9,15.0
3235427,84114,prior,41,6,14,1.0
908529,39671,prior,6,0,12,6.0
1581937,130553,prior,1,2,14,
3128278,61236,prior,15,5,9,4.0
3034464,72037,prior,1,5,13,
808286,200105,prior,1,6,8,
1830067,31101,prior,5,1,11,30.0
2327619,53345,prior,1,0,16,
544865,143934,prior,10,5,20,29.0
2290368,89166,prior,6,0,9,21.0
424063,40916,train,7,3,16,30.0
1561693,39733,prior,6,4,9,9.0
1704225,65153,prior,16,4,10,7.0
690224,59541,prior,2,2,7,18.0
3090034,147153,prior,25,5,11,9.0
999655,112547,prior,14,6,15,30.0
824668,190328,prior,8,6,12,6.0
830944,14367,prior,5,0,16,11.0
62628,39720,prior,23,1,12,3.0
1935239,36607,prior,19,4,19,0.0
1854217,114581,prior,19,5,15,9.0
3013639,178478,prior,17,5,16,5.0
1635595,115803,prior,4,6,16,4.0
910922,36369,prior,32,0,15,4.0
3138822,57543,prior,10,0,12,26.0
2248420,44995,prior,9,1,12,17.0
251453,102527,prior,9,0,11,6.0
554362,59042,prior,6,0,13,30.0
1737878,73953,prior,3,1,8,11.0
504992,156473,prior,4,2,12,5.0
67284,102820,prior,3,5,15,6.0
2754833,7345,prior,9,4,10,30.0
580675,189408,prior,95,0,14,4.0
282068,111437,prior,2,1,10,8.0
2643228,69392,prior,42,1,19,11.0
3389606,131409,prior,11,3,8,3.0
1059132,191914,prior,7,5,16,10.0
647830,187972,prior,39,2,8,1.0
153976,3256,prior,17,1,11,7.0
2708112,130880,prior,5,2,8,8.0
338250,108347,prior,17,6,10,6.0
1785194,95769,prior,7,5,10,22.0
403820,50583,prior,80,1,13,5.0
2765597,198150,prior,18,1,10,23.0
419342,125289,prior,6,3,13,6.0
2677515,2941,prior,6,5,15,9.0
150732,21651,prior,51,3,15,2.0
2420253,41413,prior,35,5,11,4.0
949826,149311,prior,9,2,13,6.0
1003865,134615,prior,8,4,13,4.0
405907,44756,prior,2,1,16,7.0
124828,49268,prior,8,2,12,12.0
2954630,79793,prior,16,0,10,30.0
1497629,162503,prior,16,2,11,17.0
1254934,60671,prior,12,4,18,7.0
2293796,144520,prior,22,1,14,11.0
2243139,164614,prior,10,1,11,0.0
1021702,16603,prior,27,1,14,3.0
2458031,126552,prior,6,1,17,7.0
3381375,175988,prior,4,1,16,9.0
2156871,145610,prior,39,3,11,7.0
1788022,135884,prior,8,1,11,13.0
2202523,66328,prior,1,1,16,
1299337,13526,prior,3,0,11,30.0
819226,35789,prior,1,0,18,
1104625,28815,prior,1,2,10,
3314334,20361,prior,17,2,14,7.0
483687,42282,prior,1,2,15,
3254196,113236,prior,29,0,11,5.0
481967,167154,prior,2,6,13,4.0
2317509,100491,prior,10,5,12,22.0
2964755,140038,prior,13,2,15,24.0
1797403,174505,prior,10,3,17,2.0
1567761,153471,prior,46,0,12,8.0
1596772,76556,prior,33,4,8,3.0
579657,192912,prior,5,0,12,26.0
2251400,96441,prior,40,1,17,10.0
1374239,77177,prior,68,3,17,4.0
1695524,197244,prior,1,0,8,
3028013,29935,prior,5,2,14,0.0
1959079,175097,prior,36,0,20,1.0
2357708,160981,prior,9,6,12,30.0
2711834,199765,prior,6,0,18,8.0
954777,178993,prior,62,2,14,1.0
2144577,198484,prior,1,0,13,
1766911,170355,prior,4,1,9,8.0
2632474,159321,prior,10,1,12,5.0
3277026,43830,prior,3,1,13,21.0
3190160,194587,prior,2,3,15,2.0
3151796,47955,prior,1,1,15,
1745595,9971,prior,9,1,11,8.0
2261112,73171,prior,11,5,15,3.0
1457318,119325,prior,17,2,15,13.0
2552057,49931,prior,6,2,11,4.0
1340139,119439,prior,16,6,7,6.0
3311081,196701,prior,2,3,11,30.0
3133747,83655,prior,13,6,9,11.0
2312959,10915,prior,16,0,15,7.0
1925371,122510,prior,2,1,16,6.0
1274211,39912,train,10,6,16,30.0
1087844,130211,prior,18,1,14,14.0
3314867,6650,prior,8,0,12,2.0
471877,146017,prior,11,3,17,2.0
1336435,37989,prior,2,6,18,2.0
859983,55429,prior,6,1,9,3.0
2310823,6290,prior,32,6,17,6.0
215997,180738,prior,28,0,17,7.0
2479584,130150,prior,5,2,9,23.0
1483480,18362,prior,9,5,16,12.0
326713,135800,prior,14,5,10,3.0
615816,123068,prior,1,1,12,
1224404,116396,prior,5,0,18,9.0
1908614,71235,prior,22,3,20,5.0
4937,47336,prior,17,0,13,2.0
1152537,83257,prior,6,6,8,15.0
1567075,196572,prior,9,0,10,7.0
2427985,150167,prior,2,3,13,5.0
3323142,33731,prior,64,4,9,1.0
844134,181700,prior,15,2,20,2.0
379548,28887,prior,5,0,14,30.0
427497,74355,prior,3,3,8,2.0
2201814,130871,prior,63,1,17,7.0
1450905,27036,prior,67,2,11,6.0
490373,189440,prior,3,2,17,5.0
255828,65074,prior,7,1,12,3.0
369125,112606,prior,12,3,13,30.0
1460568,44200,prior,83,4,11,8.0
2303563,79251,prior,8,1,12,17.0
774179,54258,prior,21,6,11,28.0
2520413,28783,prior,8,2,9,20.0
2629773,124068,prior,21,1,9,4.0
1182019,189132,prior,9,4,15,30.0
1413732,74804,prior,24,3,8,3.0
2556635,107670,prior,26,0,13,7.0
1714301,152718,prior,2,0,7,30.0
1620341,91355,prior,22,0,10,7.0
938147,49546,prior,28,4,11,3.0
2832262,172921,prior,2,5,9,19.0
1569753,72205,prior,51,4,19,8.0
1505920,129605,prior,48,5,10,2.0
1579197,127260,prior,4,6,23,30.0
1386041,57629,prior,2,6,14,30.0
587967,64993,prior,4,1,11,11.0
2113713,122941,prior,24,6,17,13.0
1116347,45626,prior,2,0,15,15.0
1303283,200064,prior,11,1,15,11.0
910796,139684,prior,10,3,12,10.0
1911338,84544,prior,2,1,13,15.0
930199,106074,prior,46,5,22,5.0
1342924,67127,prior,5,4,16,30.0
385688,156397,prior,7,6,16,9.0
1602754,149476,prior,9,4,21,6.0
2249468,108295,prior,7,4,13,0.0
2655931,164503,prior,9,6,16,15.0
249640,178693,prior,35,5,15,9.0
1356141,198316,prior,39,2,15,2.0
3147217,42830,prior,25,1,17,2.0
2275146,171661,prior,51,1,10,4.0
1582584,65195,prior,18,6,22,5.0
2953165,110228,prior,18,4,15,14.0
1569839,106355,prior,15,0,16,2.0
1102663,123940,prior,14,5,13,1.0
706258,13317,prior,9,4,18,30.0
1018870,84044,prior,17,1,14,1.0
2878273,8634,prior,3,4,22,30.0
1360250,13945,prior,15,3,14,9.0
205517,145611,prior,20,5,17,7.0
2748958,171827,prior,53,5,13,2.0
18913,195543,prior,3,1,9,30.0
2174160,10157,prior,86,3,18,6.0
2209560,61138,prior,39,1,15,6.0
1873988,154375,prior,4,0,19,28.0
780753,140127,prior,6,5,19,3.0
280915,31803,prior,2,1,15,10.0
258226,158198,prior,35,1,23,9.0
1290132,195356,prior,15,0,23,8.0
3019699,49582,prior,3,6,13,3.0
1722680,200694,prior,29,5,14,4.0
2259923,54281,prior,2,0,12,14.0
1690886,65665,train,28,0,18,21.0
715706,131202,prior,27,1,16,7.0
1338578,10869,prior,7,4,13,12.0
1219659,150171,prior,6,1,9,22.0
1258654,131093,prior,79,5,10,2.0
227364,149633,prior,11,6,2,16.0
1749866,85654,prior,5,6,11,7.0
2094596,120543,prior,2,6,13,16.0
1159642,43954,prior,2,0,11,17.0
182596,10934,prior,20,5,14,0.0
2366211,76045,test,5,2,19,30.0
781606,60710,prior,13,0,14,29.0
103152,18597,prior,2,4,7,10.0
1814292,9995,prior,1,3,18,
1433931,122498,prior,19,5,14,3.0
1565442,185737,prior,30,1,13,14.0
3331624,88376,prior,4,4,8,28.0
1166046,173637,prior,16,4,4,10.0
2134085,177245,prior,15,2,11,4.0
829209,21315,prior,7,0,19,2.0
1919191,1814,prior,12,2,6,1.0
3199251,145110,prior,15,3,15,9.0
1088023,158421,prior,21,4,9,30.0
1627984,197723,prior,7,0,17,7.0
3048021,82050,prior,26,0,16,8.0
1162783,70218,prior,1,1,11,
2377797,95210,prior,16,3,20,17.0
1582524,166231,prior,33,1,12,4.0
2240410,67590,prior,12,4,10,21.0
2570595,116331,prior,24,0,11,6.0
121669,182283,prior,3,0,17,25.0
388807,167069,prior,9,1,16,4.0
1139929,98903,prior,10,5,23,3.0
2555124,45931,prior,7,4,18,15.0
1219325,53606,train,9,5,8,23.0
600122,82611,prior,13,0,21,27.0
1581406,180883,prior,14,2,19,4.0
976269,180633,prior,17,2,16,3.0
281903,115016,prior,15,1,15,5.0
997434,8091,prior,90,4,16,4.0
2815933,24728,prior,32,5,11,8.0
2137767,113034,prior,20,0,11,3.0
3269303,145093,prior,17,0,13,26.0
2686708,18843,prior,50,1,9,10.0
33927,199332,prior,4,0,8,30.0
367960,143912,prior,3,5,19,1.0
486177,46478,prior,9,0,11,21.0
1531479,126319,prior,13,1,11,30.0
1033798,10854,prior,2,5,9,7.0
2903892,98158,prior,23,0,13,7.0
1254254,205944,train,22,5,13,9.0
64074,195708,prior,4,1,20,8.0
15869,134806,prior,17,3,19,11.0
3195034,26030,prior,38,6,15,8.0
2142382,73099,prior,34,0,9,2.0
1112313,138820,prior,5,5,15,21.0
1382538,153663,prior,12,3,22,8.0
1213539,37973,prior,1,6,12,
1209813,27504,prior,5,2,10,14.0
2238703,197423,prior,1,6,9,
2175212,123838,prior,27,0,9,3.0
712262,25730,prior,3,0,16,8.0
1583881,112870,prior,15,6,9,7.0
879214,172510,train,20,0,14,22.0
1647968,103909,prior,3,1,10,6.0
1146576,21384,prior,16,4,13,6.0
1289018,196501,prior,7,1,15,22.0
2484752,99896,prior,52,4,16,2.0
684121,87726,train,4,0,23,15.0
3250868,152174,prior,5,4,20,30.0
2139709,121271,test,9,4,15,30.0
1157044,141674,prior,6,6,14,20.0
3333636,191256,prior,35,4,10,4.0
1015301,203017,prior,5,0,14,6.0
855891,93881,prior,9,5,17,7.0
2048294,71731,prior,12,0,9,6.0
1077295,45453,prior,22,3,19,17.0
1760138,18041,prior,11,6,13,8.0
2778248,49175,prior,16,3,11,8.0
95352,29543,prior,37,0,14,3.0
1110703,150965,prior,42,2,11,14.0
3241262,67069,prior,8,4,9,22.0
1383876,67043,prior,20,4,13,14.0
3208700,80005,prior,1,0,16,
43074,196303,prior,3,3,8,6.0
3346943,83702,prior,5,3,8,3.0
